Date_last_updated_AEDT,date,countryname,Confirmed,Deaths,Recovered
1/26/2021 19:15,2021-01-26,Venezuela,124112,1154.0,116365.0
1/26/2021 19:15,2021-01-26,Vietnam,1551,35.0,1430.0
1/26/2021 19:15,2021-01-26,Wallis and Futuna,5,0.0,4.0
1/26/2021 19:15,2021-01-26,Western Sahara,10,1.0,8.0
1/26/2021 19:15,2021-01-26,World,100763049,2163709.0,72755889.0
1/26/2021 19:15,2021-01-26,Yemen,2119,615.0,1424.0
1/26/2021 19:15,2021-01-26,Zambia,47622,672.0,40362.0
1/26/2021 19:15,2021-01-26,Zimbabwe,31646,1075.0,22877.0
1/25/2021 19:15,2021-01-25,0,100177029,2146646.0,72119431.0
1/25/2021 19:15,2021-01-25,Afghanistan,54750,2389.0,47365.0
1/25/2021 19:15,2021-01-25,Albania,72812,1324.0,44291.0
1/25/2021 19:15,2021-01-25,Algeria,105596,2863.0,71945.0
1/25/2021 19:15,2021-01-25,Andorra,9596,97.0,8724.0
1/25/2021 19:15,2021-01-25,Angola,19476,461.0,17327.0
1/25/2021 19:15,2021-01-25,Anguilla,15,0.0,15.0
1/25/2021 19:15,2021-01-25,Antigua and Barbuda,201,6.0,170.0
1/25/2021 19:15,2021-01-25,Argentina,1867223,46827.0,1656149.0
1/25/2021 19:15,2021-01-25,Armenia,166094,3047.0,154932.0
1/25/2021 19:15,2021-01-25,Aruba,6742,57.0,6294.0
1/25/2021 19:15,2021-01-25,Australia,28777,909.0,25999.0
1/25/2021 19:15,2021-01-25,Austria,405723,7451.0,383200.0
1/25/2021 19:15,2021-01-25,Azerbaijan,229032,3093.0,220565.0
1/25/2021 19:15,2021-01-25,Bahamas,8101,175.0,6720.0
1/25/2021 19:15,2021-01-25,Bahrain,100230,369.0,96761.0
1/25/2021 19:15,2021-01-25,Bangladesh,532401,8041.0,476979.0
1/25/2021 19:15,2021-01-25,Barbados,1401,10.0,649.0
1/25/2021 19:15,2021-01-25,Belarus,238635,1658.0,224171.0
1/25/2021 19:15,2021-01-25,Belgium,693666,20779.0,48126.0
1/25/2021 19:15,2021-01-25,Belize,11750,290.0,11071.0
1/25/2021 19:15,2021-01-25,Benin,3643,48.0,3317.0
1/25/2021 19:15,2021-01-25,Bermuda,686,12.0,625.0
1/25/2021 19:15,2021-01-25,Bhutan,856,1.0,734.0
1/25/2021 19:15,2021-01-25,Bolivia,201037,9985.0,150439.0
1/25/2021 19:15,2021-01-25,Bosnia and Herzegovina,120143,4593.0,92605.0
1/25/2021 19:15,2021-01-25,Botswana,20658,124.0,16794.0
1/25/2021 19:15,2021-01-25,Brazil,8850135,217133.0,7653770.0
1/25/2021 19:15,2021-01-25,British Virgin Islands,114,1.0,95.0
1/25/2021 19:15,2021-01-25,Brunei,175,3.0,169.0
1/25/2021 19:15,2021-01-25,Bulgaria,214817,8820.0,179068.0
1/25/2021 19:15,2021-01-25,Burkina Faso,10038,112.0,8088.0
1/25/2021 19:15,2021-01-25,Burundi,1479,2.0,773.0
1/25/2021 19:15,2021-01-25,CAR,4980,63.0,4885.0
1/25/2021 19:15,2021-01-25,Cabo Verde,13557,127.0,12751.0
1/25/2021 19:15,2021-01-25,Cambodia,458,0.0,409.0
1/25/2021 19:15,2021-01-25,Cameroon,29617,462.0,28045.0
1/25/2021 19:15,2021-01-25,Canada,750925,19187.0,669061.0
1/25/2021 19:15,2021-01-25,Caribbean Netherlands,360,3.0,244.0
1/25/2021 19:15,2021-01-25,Cayman Islands,383,2.0,346.0
1/25/2021 19:15,2021-01-25,Chad,3182,116.0,2260.0
1/25/2021 19:15,2021-01-25,Channel Islands,3486,79.0,3186.0
1/25/2021 19:15,2021-01-25,Chile,703178,17999.0,658324.0
1/25/2021 19:15,2021-01-25,China,89115,4635.0,82631.0
1/25/2021 19:15,2021-01-25,Colombia,2015485,51374.0,1832168.0
1/25/2021 19:15,2021-01-25,Comoros,2350,76.0,1424.0
1/25/2021 19:15,2021-01-25,Congo,7794,117.0,5846.0
1/25/2021 19:15,2021-01-25,Costa Rica,189308,2518.0,146448.0
1/25/2021 19:15,2021-01-25,Croatia,229054,4859.0,221676.0
1/25/2021 19:15,2021-01-25,Cuba,21828,197.0,17034.0
1/25/2021 19:15,2021-01-25,Curacao,4548,20.0,4434.0
1/25/2021 19:15,2021-01-25,Cyprus,30017,186.0,2057.0
1/25/2021 19:15,2021-01-25,Czechia,940004,15453.0,819662.0
1/25/2021 19:15,2021-01-25,DRC,21954,661.0,14915.0
1/25/2021 19:15,2021-01-25,Denmark,195296,2010.0,181081.0
1/25/2021 19:15,2021-01-25,Djibouti,5920,61.0,5840.0
1/25/2021 19:15,2021-01-25,Dominica,113,0.0,105.0
1/25/2021 19:15,2021-01-25,Dominican Republic,205162,2545.0,148922.0
1/25/2021 19:15,2021-01-25,Ecuador,241567,14639.0,204071.0
1/25/2021 19:15,2021-01-25,Egypt,161817,8959.0,126497.0
1/25/2021 19:15,2021-01-25,El Salvador,53218,1572.0,46845.0
1/25/2021 19:15,2021-01-25,Equatorial Guinea,5454,86.0,5219.0
1/25/2021 19:15,2021-01-25,Eritrea,1950,7.0,1378.0
1/25/2021 19:15,2021-01-25,Estonia,40975,383.0,30120.0
1/25/2021 19:15,2021-01-25,Eswatini,14484,479.0,9242.0
1/25/2021 19:15,2021-01-25,Ethiopia,133767,2066.0,119416.0
1/25/2021 19:15,2021-01-25,Faeroe Islands,652,1.0,644.0
1/25/2021 19:15,2021-01-25,Falkland Islands,35,0.0,29.0
1/25/2021 19:15,2021-01-25,Fiji,55,2.0,53.0
1/25/2021 19:15,2021-01-25,Finland,42772,655.0,31000.0
1/25/2021 19:15,2021-01-25,France,3057857,73494.0,217708.0
1/25/2021 19:15,2021-01-25,French Guiana,15702,76.0,9995.0
1/25/2021 19:15,2021-01-25,French Polynesia,17852,128.0,4842.0
1/25/2021 19:15,2021-01-25,Gabon,10278,67.0,9902.0
1/25/2021 19:15,2021-01-25,Gambia,3972,128.0,3703.0
1/25/2021 19:15,2021-01-25,Georgia,253816,3071.0,243396.0
1/25/2021 19:15,2021-01-25,Germany,2154369,53402.0,1823500.0
1/25/2021 19:15,2021-01-25,Ghana,61489,367.0,57597.0
1/25/2021 19:15,2021-01-25,Gibraltar,3992,65.0,3349.0
1/25/2021 19:15,2021-01-25,Greece,152412,5671.0,0.0
1/25/2021 19:15,2021-01-25,Greenland,30,0.0,30.0
1/25/2021 19:15,2021-01-25,Grenada,148,1.0,135.0
1/25/2021 19:15,2021-01-25,Guadeloupe,8980,154.0,2242.0
1/25/2021 19:15,2021-01-25,Guatemala,154430,5469.0,139113.0
1/25/2021 19:15,2021-01-25,Guinea,14375,81.0,13746.0
1/25/2021 19:15,2021-01-25,Guinea-Bissau,2532,45.0,2421.0
1/25/2021 19:15,2021-01-25,Guyana,7317,172.0,6431.0
1/25/2021 19:15,2021-01-25,Haiti,11181,243.0,8986.0
1/25/2021 19:15,2021-01-25,Honduras,140929,3447.0,60469.0
1/25/2021 19:15,2021-01-25,Hong Kong,10159,170.0,9056.0
1/25/2021 19:15,2021-01-25,Hungary,360418,12024.0,243092.0
1/25/2021 19:15,2021-01-25,Iceland,5990,29.0,5900.0
1/25/2021 19:15,2021-01-25,India,10677710,153624.0,10345267.0
1/25/2021 19:15,2021-01-25,Indonesia,999256,28132.0,809488.0
1/25/2021 19:15,2021-01-25,Iran,1379286,57481.0,1171070.0
1/25/2021 19:15,2021-01-25,Iraq,614576,13000.0,583127.0
1/25/2021 19:15,2021-01-25,Ireland,188923,2977.0,23364.0
1/25/2021 19:15,2021-01-25,Isle of Man,432,25.0,364.0
1/25/2021 19:15,2021-01-25,Israel,606365,4498.0,529834.0
1/25/2021 19:15,2021-01-25,Italy,2475372,85881.0,1897861.0
1/25/2021 19:15,2021-01-25,Ivory Coast,27096,146.0,25000.0
1/25/2021 19:15,2021-01-25,Jamaica,15012,338.0,11889.0
1/25/2021 19:15,2021-01-25,Japan,365525,5097.0,296125.0
1/25/2021 19:15,2021-01-25,Jordan,321298,4239.0,308883.0
1/25/2021 19:15,2021-01-25,Kazakhstan,178454,2403.0,160313.0
1/25/2021 19:15,2021-01-25,Kenya,100052,1744.0,83418.0
1/25/2021 19:15,2021-01-25,Kuwait,161777,954.0,154766.0
1/25/2021 19:15,2021-01-25,Kyrgyzstan,83971,1401.0,80025.0
1/25/2021 19:15,2021-01-25,Laos,44,0.0,41.0
1/25/2021 19:15,2021-01-25,Latvia,61231,1114.0,49035.0
1/25/2021 19:15,2021-01-25,Lebanon,282249,2374.0,168142.0
